category,cause,fix_applied,meeting,filename,path,chars_before,chars_after,recovered,outcome
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-02-23_Regular Meeting of the Board of Education 7_00 PM,Academic Seminar Course.pdf,2021-02-23_Regular Meeting of the Board of Education 7_00 PM/Academic Seminar Course.pdf,900,2196,1296,recovered
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-02-03_Board of Education Workshop 6_00 PM,Middle School Math Data 2.3.26 Workshop.pdf,2026-02-03_Board of Education Workshop 6_00 PM/Middle School Math Data 2.3.26 Workshop.pdf,771,1950,1179,recovered
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2025-11-18_Regular Meeting of the Board of Education 7_00 PM,8.D. iPad Refresh Plan.pdf,2025-11-18_Regular Meeting of the Board of Education 7_00 PM/8.D. iPad Refresh Plan.pdf,70,978,908,recovered
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2025-11-11_Board of Education Workshop 6_00 P.M,2.c. iPad Refresh Plan.pdf,2025-11-11_Board of Education Workshop 6_00 P.M/2.c. iPad Refresh Plan.pdf,70,978,908,recovered
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2022-09-20_Regular Meeting of the Board of Education 7_00 PM,Troy Summer Learning Lab-Board.pptx,2022-09-20_Regular Meeting of the Board of Education 7_00 PM/Troy Summer Learning Lab-Board.pptx,751,1132,381,recovered
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-06-15_Regular Meeting of the Board of Education 7_00 PM,9.D. DTL03062_zoning_Maps_032919 propagation maps from romsek.pdf,2021-06-15_Regular Meeting of the Board of Education 7_00 PM/9.D. DTL03062_zoning_Maps_032919 propagation maps from romsek.pdf,350,507,157,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-03-16_Regular Meeting of the Board of Education 7_00 PM,8.B. THS Media Center Renovation.pdf,2021-03-16_Regular Meeting of the Board of Education 7_00 PM/8.B. THS Media Center Renovation.pdf,515,558,43,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-07-20_Regular Meeting of the Board of Education 9_30 AM,8.B. Baker Middle School - Miscellaneous Furniture (Media Center).pdf,2021-07-20_Regular Meeting of the Board of Education 9_30 AM/8.B. Baker Middle School - Miscellaneous Furniture (Media Center).pdf,415,444,29,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2022-05-03_Board of Education Workshop 6_00 PM,5.3.2022 Workshop Presentation20.pptx,2022-05-03_Board of Education Workshop 6_00 PM/5.3.2022 Workshop Presentation20.pptx,753,753,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2023-07-18_Regular Meeting of the Board of Education 9_30 AM,7A Sex Ed Advisory Board July 2023-2024.rtf,2023-07-18_Regular Meeting of the Board of Education 9_30 AM/7A Sex Ed Advisory Board July 2023-2024.rtf,840,840,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-09-07_Board of Education Workshop 6_00 PM,Advocacy Institute 2022.pdf,2021-09-07_Board of Education Workshop 6_00 PM/Advocacy Institute 2022.pdf,647,647,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-09-07_Board of Education Workshop 6_00 PM,NSBA 2022 Annual Conference and Exposition.pdf,2021-09-07_Board of Education Workshop 6_00 PM/NSBA 2022 Annual Conference and Exposition.pdf,659,659,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-09-07_Board of Education Workshop 6_00 PM,Last Chance! Call for Proposals Close in One Week.pdf,2021-09-07_Board of Education Workshop 6_00 PM/Last Chance! Call for Proposals Close in One Week.pdf,826,826,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2022-05-17_Regular Meeting of the Board of Education 7_00 PM,pg2.pdf,2022-05-17_Regular Meeting of the Board of Education 7_00 PM/pg2.pdf,502,502,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2022-05-17_Regular Meeting of the Board of Education 7_00 PM,District Updates_Next Steps.pptx,2022-05-17_Regular Meeting of the Board of Education 7_00 PM/District Updates_Next Steps.pptx,753,753,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2025-11-18_Regular Meeting of the Board of Education 7_00 PM,September 2025 Wire Transfers.pdf,2025-11-18_Regular Meeting of the Board of Education 7_00 PM/September 2025 Wire Transfers.pdf,216,216,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2022-03-15_Regular Meeting of the Board of Education 7_00 PM,8.A. Displays and Sound Recommendation Letter.pdf,2022-03-15_Regular Meeting of the Board of Education 7_00 PM/8.A. Displays and Sound Recommendation Letter.pdf,943,943,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2022-03-15_Regular Meeting of the Board of Education 7_00 PM,8.F. TSD BP#34 Bid Tabs for Board - revised.pdf,2022-03-15_Regular Meeting of the Board of Education 7_00 PM/8.F. TSD BP#34 Bid Tabs for Board - revised.pdf,532,532,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-04-21_Regular Meeting of the Board of Education 7_00 PM,3B Meet the New You.pdf,2026-04-21_Regular Meeting of the Board of Education 7_00 PM/3B Meet the New You.pdf,378,378,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-04-21_Regular Meeting of the Board of Education 7_00 PM,M031726ClosedSession.docx,2026-04-21_Regular Meeting of the Board of Education 7_00 PM/M031726ClosedSession.docx,805,805,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2023-10-03_Board of Education Workshop 6_00 PM,TIMELINE.pptx,2023-10-03_Board of Education Workshop 6_00 PM/TIMELINE.pptx,516,516,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2023-10-03_Board of Education Workshop 6_00 PM,character-self-assessment.pdf,2023-10-03_Board of Education Workshop 6_00 PM/character-self-assessment.pdf,987,987,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-01-20_Organizational and Regular Meeting of the Board of Education 7_00 PM,November 2025 ACH Report.pdf,2026-01-20_Organizational and Regular Meeting of the Board of Education 7_00 PM/November 2025 ACH Report.pdf,764,764,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-01-20_Organizational and Regular Meeting of the Board of Education 7_00 PM,November 2025 Wire Transfers.pdf,2026-01-20_Organizational and Regular Meeting of the Board of Education 7_00 PM/November 2025 Wire Transfers.pdf,244,244,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2010-12-31_2010 Board Packets and Minutes,051110WkspMtg.pdf,2010-12-31_2010 Board Packets and Minutes/051110WkspMtg.pdf,553,553,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2023-04-04_Board of Education Workshop 6_00 PM,HS start times memo.pdf,2023-04-04_Board of Education Workshop 6_00 PM/HS start times memo.pdf,873,873,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-09-21_Regular Meeting of the Board of Education 7_00 PM,Advocacy Institute 2022.pdf,2021-09-21_Regular Meeting of the Board of Education 7_00 PM/Advocacy Institute 2022.pdf,647,647,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-09-21_Regular Meeting of the Board of Education 7_00 PM,NSBA 2022 Annual Conference and Exposition.pdf,2021-09-21_Regular Meeting of the Board of Education 7_00 PM/NSBA 2022 Annual Conference and Exposition.pdf,659,659,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2015-11-17_Special Board of Education Workshop,111715SpWksp.pdf,2015-11-17_Special Board of Education Workshop/111715SpWksp.pdf,997,997,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2020-09-15_Regular Meeting of the Board of Education 7_00 PM,8.A. TSD Signage.pdf,2020-09-15_Regular Meeting of the Board of Education 7_00 PM/8.A. TSD Signage.pdf,394,394,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2014-01-20_Special Board of Education Workshop,12014SpWksp.pdf,2014-01-20_Special Board of Education Workshop/12014SpWksp.pdf,999,999,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2024-01-09_Board of Education Workshop 6_00 P.M,2.b. TSD BP#1A Bid Tabs.pdf,2024-01-09_Board of Education Workshop 6_00 P.M/2.b. TSD BP#1A Bid Tabs.pdf,610,610,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2023-12-12_Regular Meeting of the Board of Education 7_00 PM,2023 MSPRA Award - Troy 7.pdf,2023-12-12_Regular Meeting of the Board of Education 7_00 PM/2023 MSPRA Award - Troy 7.pdf,187,187,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2023-12-12_Regular Meeting of the Board of Education 7_00 PM,2023 MSPRA Award - Troy 6.pdf,2023-12-12_Regular Meeting of the Board of Education 7_00 PM/2023 MSPRA Award - Troy 6.pdf,164,164,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2023-12-12_Regular Meeting of the Board of Education 7_00 PM,Sep 2023 ACH Report.pdf,2023-12-12_Regular Meeting of the Board of Education 7_00 PM/Sep 2023 ACH Report.pdf,494,494,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2023-12-12_Regular Meeting of the Board of Education 7_00 PM,2023 MSPRA Award - Troy 4.pdf,2023-12-12_Regular Meeting of the Board of Education 7_00 PM/2023 MSPRA Award - Troy 4.pdf,163,163,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2023-12-12_Regular Meeting of the Board of Education 7_00 PM,MSPRA 2023 Gold Medallion Award Certificate - Troy.pdf,2023-12-12_Regular Meeting of the Board of Education 7_00 PM/MSPRA 2023 Gold Medallion Award Certificate - Troy.pdf,216,216,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2023-12-12_Regular Meeting of the Board of Education 7_00 PM,2023 MSPRA Award - Troy 5.pdf,2023-12-12_Regular Meeting of the Board of Education 7_00 PM/2023 MSPRA Award - Troy 5.pdf,196,196,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2023-12-12_Regular Meeting of the Board of Education 7_00 PM,2023 MSPRA Award - Troy 1.pdf,2023-12-12_Regular Meeting of the Board of Education 7_00 PM/2023 MSPRA Award - Troy 1.pdf,171,171,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2023-12-12_Regular Meeting of the Board of Education 7_00 PM,Sep 2023 Wire Transfers.pdf,2023-12-12_Regular Meeting of the Board of Education 7_00 PM/Sep 2023 Wire Transfers.pdf,911,911,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2023-12-12_Regular Meeting of the Board of Education 7_00 PM,2023 MSPRA Award - Troy 3.pdf,2023-12-12_Regular Meeting of the Board of Education 7_00 PM/2023 MSPRA Award - Troy 3.pdf,165,165,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2023-12-12_Regular Meeting of the Board of Education 7_00 PM,2023 MSPRA Award - Troy 2.pdf,2023-12-12_Regular Meeting of the Board of Education 7_00 PM/2023 MSPRA Award - Troy 2.pdf,158,158,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-06-15_Regular Meeting of the Board of Education 7_00 PM,9.B. Larson MS - Miscellaneous Furniture - Final.pdf,2021-06-15_Regular Meeting of the Board of Education 7_00 PM/9.B. Larson MS - Miscellaneous Furniture - Final.pdf,497,497,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-02-03_Board of Education Workshop 6_00 PM,3.b. RFP 2526-20 - BOND - 2026 Boulan Park Abatement BID TAB.pdf,2026-02-03_Board of Education Workshop 6_00 PM/3.b. RFP 2526-20 - BOND - 2026 Boulan Park Abatement BID TAB.pdf,632,632,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-05-19_Regular Meeting of the Board of Education 7_00 PM,M042826ClosedSession.docx,2026-05-19_Regular Meeting of the Board of Education 7_00 PM/M042826ClosedSession.docx,800,800,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-05-19_Regular Meeting of the Board of Education 7_00 PM,09 Mar 2026 - Wire Transfers.pdf,2026-05-19_Regular Meeting of the Board of Education 7_00 PM/09 Mar 2026 - Wire Transfers.pdf,392,392,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-05-19_Regular Meeting of the Board of Education 7_00 PM,09 March 2026 - ACH Report.pdf,2026-05-19_Regular Meeting of the Board of Education 7_00 PM/09 March 2026 - ACH Report.pdf,656,656,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2022-04-19_Regular Meeting of the Board of Education 7_00 PM,8.A. MDR Review Matrix.pdf,2022-04-19_Regular Meeting of the Board of Education 7_00 PM/8.A. MDR Review Matrix.pdf,867,867,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-12-14_Regular Meeting of the Board of Education 7_00 PM,Oct 2021 Wire Transfers.pdf,2021-12-14_Regular Meeting of the Board of Education 7_00 PM/Oct 2021 Wire Transfers.pdf,924,924,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-12-14_Regular Meeting of the Board of Education 7_00 PM,5D Sex Ed Advisory Board 2021-22.rtf,2021-12-14_Regular Meeting of the Board of Education 7_00 PM/5D Sex Ed Advisory Board 2021-22.rtf,837,837,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-04-20_Regular Meeting of the Board of Education 7_00 PM,8.F. Great Lakes Quote.pdf,2021-04-20_Regular Meeting of the Board of Education 7_00 PM/8.F. Great Lakes Quote.pdf,604,604,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-04-07_Board of Education Workshop 6_15 PM,3B Meet the New You.pdf,2026-04-07_Board of Education Workshop 6_15 PM/3B Meet the New You.pdf,378,378,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-03-03_Board of Education Workshop 6_00 PM,3.c. RFP 2526-22 BOND - THS Running Track Replacement Bid Summary - 2 2026.pdf,2026-03-03_Board of Education Workshop 6_00 PM/3.c. RFP 2526-22 BOND - THS Running Track Replacement Bid Summary - 2 2026.pdf,647,647,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2022-03-01_Board of Education Workshop 6_00 PM,3.e. TSD BP#34 Bid Tabs for Board - revised.pdf,2022-03-01_Board of Education Workshop 6_00 PM/3.e. TSD BP#34 Bid Tabs for Board - revised.pdf,532,532,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2022-03-01_Board of Education Workshop 6_00 PM,3.a. Displays and Sound Recommendation Letter.pdf,2022-03-01_Board of Education Workshop 6_00 PM/3.a. Displays and Sound Recommendation Letter.pdf,943,943,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2024-05-07_Board of Education Workshop 6_00 P.M,Election Agenda - Generic.pdf,2024-05-07_Board of Education Workshop 6_00 P.M/Election Agenda - Generic.pdf,874,874,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2025-04-22_Regular Meeting of the Board of Education 7_00 PM,8.B. RFP 2425-15 Phase 2 Athletics TSD Temporary Fencing - Bid Tabs.pdf,2025-04-22_Regular Meeting of the Board of Education 7_00 PM/8.B. RFP 2425-15 Phase 2 Athletics TSD Temporary Fencing - Bid Tabs.pdf,633,633,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2025-04-22_Regular Meeting of the Board of Education 7_00 PM,8.C. Smith MS - Pilot Furniture - Not to Exceed Cost Estimate.pdf,2025-04-22_Regular Meeting of the Board of Education 7_00 PM/8.C. Smith MS - Pilot Furniture - Not to Exceed Cost Estimate.pdf,713,713,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-07-20_Regular Meeting of the Board of Education 9_30 AM,8.B. International Academy East - Miscellaneous Furniture (Commons).pdf,2021-07-20_Regular Meeting of the Board of Education 9_30 AM/8.B. International Academy East - Miscellaneous Furniture (Commons).pdf,755,755,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-02-23_Regular Meeting of the Board of Education 7_00 PM,8.B. BP31 Bid Tabs.pdf,2021-02-23_Regular Meeting of the Board of Education 7_00 PM/8.B. BP31 Bid Tabs.pdf,478,478,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2025-12-16_Regular Meeting of the Board of Education 7_00 PM,October 2025 Wire Transfers.pdf,2025-12-16_Regular Meeting of the Board of Education 7_00 PM/October 2025 Wire Transfers.pdf,805,805,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2025-12-16_Regular Meeting of the Board of Education 7_00 PM,2 TSD Mission Moment-THS Boys Tennis TEam.docx,2025-12-16_Regular Meeting of the Board of Education 7_00 PM/2 TSD Mission Moment-THS Boys Tennis TEam.docx,729,729,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2021-03-16_Regular Meeting of the Board of Education 7_00 PM,8.B. Bond - BP32 Bid Summary.pdf,2021-03-16_Regular Meeting of the Board of Education 7_00 PM/8.B. Bond - BP32 Bid Summary.pdf,741,741,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2020-09-01_Special Meeting of the Board of Education 7_00 PM or Immediately Following Workshop,0882020 PPE Purchases (IMBranded) memo.docx,2020-09-01_Special Meeting of the Board of Education 7_00 PM or Immediately Following Workshop/0882020 PPE Purchases (IMBranded) memo.docx,968,968,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2022-12-06_Board of Education Workshop 6_00 PM,2.c. 12.6.22 Workshop - Budget Amendment 1 -  Presentation.pptx,2022-12-06_Board of Education Workshop 6_00 PM/2.c. 12.6.22 Workshop - Budget Amendment 1 -  Presentation.pptx,450,450,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2022-04-05_Board of Education Workshop 6_00 PM,3.a. MDR Review Matrix.pdf,2022-04-05_Board of Education Workshop 6_00 PM/3.a. MDR Review Matrix.pdf,867,867,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2022-11-15_Regular Meeting of the Board of Education 7_00 PM,Sep 2022 Wire Transfers.pdf,2022-11-15_Regular Meeting of the Board of Education 7_00 PM/Sep 2022 Wire Transfers.pdf,953,953,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2025-03-18_Regular Meeting of the Board of Education 7_00 PM,8.A. Bond - BMB - BP#3G Smith Middle School Award Rec (2).pdf,2025-03-18_Regular Meeting of the Board of Education 7_00 PM/8.A. Bond - BMB - BP#3G Smith Middle School Award Rec (2).pdf,732,732,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2024-01-16_Organizational and Regular Meeting of the Board of Education 7_00 PM,11.B. TSD BP#1A Bid Tabs.pdf,2024-01-16_Organizational and Regular Meeting of the Board of Education 7_00 PM/11.B. TSD BP#1A Bid Tabs.pdf,610,610,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2024-01-16_Organizational and Regular Meeting of the Board of Education 7_00 PM,Nov 2023 ACH Report.pdf,2024-01-16_Organizational and Regular Meeting of the Board of Education 7_00 PM/Nov 2023 ACH Report.pdf,506,506,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2025-09-16_Regular Meeting of the Board of Education 7_00 PM,2B All state list spring 2025.docx,2025-09-16_Regular Meeting of the Board of Education 7_00 PM/2B All state list spring 2025.docx,275,275,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-02-24_Regular Meeting of the Board of Education 7_00 PM,December 2025 ACH Report.pdf,2026-02-24_Regular Meeting of the Board of Education 7_00 PM/December 2025 ACH Report.pdf,768,768,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-02-24_Regular Meeting of the Board of Education 7_00 PM,8.D. RFP 2526-20 - BOND - 2026 Boulan Park Abatement BID TAB.pdf,2026-02-24_Regular Meeting of the Board of Education 7_00 PM/8.D. RFP 2526-20 - BOND - 2026 Boulan Park Abatement BID TAB.pdf,632,632,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-02-24_Regular Meeting of the Board of Education 7_00 PM,December 2025 Wire Transfers.pdf,2026-02-24_Regular Meeting of the Board of Education 7_00 PM/December 2025 Wire Transfers.pdf,193,193,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-02-24_Regular Meeting of the Board of Education 7_00 PM,M011326ClosedSession.docx,2026-02-24_Regular Meeting of the Board of Education 7_00 PM/M011326ClosedSession.docx,831,831,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2024-04-16_Regular Meeting of the Board of Education 7_00 PM,Feb 2024 ACH Report.pdf,2024-04-16_Regular Meeting of the Board of Education 7_00 PM/Feb 2024 ACH Report.pdf,515,515,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2020-11-17_Regular Meeting of the Board of Education 7_00 PM,Data Slides--website presentation.pptx,2020-11-17_Regular Meeting of the Board of Education 7_00 PM/Data Slides--website presentation.pptx,261,261,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2022-12-13_Regular Meeting of the Board of Education 7_00 PM,5.E. 12.6.22 Workshop - Budget Amendment 1 -  Presentation.pptx,2022-12-13_Regular Meeting of the Board of Education 7_00 PM/5.E. 12.6.22 Workshop - Budget Amendment 1 -  Presentation.pptx,450,450,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2026-07-22_Regular Meeting of the Board of Education 1_00 PM,M061626ClosedSession.docx,2026-07-22_Regular Meeting of the Board of Education 1_00 PM/M061626ClosedSession.docx,755,755,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2022-06-14_Board of Education Workshop 6_00 PM,StateofCTE.pptx,2022-06-14_Board of Education Workshop 6_00 PM/StateofCTE.pptx,959,959,0,unchanged (genuinely low content)
B2 parsed to almost nothing,image-only page(s),"re-OCR, keep longer",2023-01-17_Organizational and Regular Meeting of the Board of Education 7_00 PM,8 ConsentRes.pdf,2023-01-17_Organizational and Regular Meeting of the Board of Education 7_00 PM/8 ConsentRes.pdf,490,490,0,unchanged (genuinely low content)
